4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05,4.420320000000000000e+05
4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05,4.797710000000000000e+05
3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05,3.468630000000000000e+05
6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05,6.612920000000000000e+05
7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05,7.638390000000000000e+05
2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05,2.939720000000000000e+05
8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05,8.560730000000000000e+05
5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05,5.916550000000000000e+05
1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06,1.145503000000000000e+06
2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05,2.507300000000000000e+05
